관리번호,소재지도로명주소,소재지지번주소,위도,경도,데이터기준일자
동구-131-10,남문로724번길 50,학동 539-6,35.1383174,126.9256196,2023-04-20
동구-131-11,남문로724번길 50,학동 539-6,35.1383174,126.9256196,2023-04-20
동구-132-1,화산로351번길14,용산동 636-154,35.1211735,126.9318235,2023-04-20
동구-132-2,화산로351번길14,용산동 636-154,35.1211735,126.9318235,2023-04-20
동구-132-3,화산로351번길14,용산동 636-154,35.1211735,126.9318235,2023-04-20
동구-132-4,화산로351번길14,용산동 636-154,35.1211735,126.9318235,2023-04-20
동구-132-5,화산로351번길14,용산동 636-154,35.1211735,126.9318235,2023-04-20
동구-132-6,화산로351번길14,용산동 636-154,35.1211735,126.9318235,2023-04-20
동구-132-7,화산로351번길14,용산동 636-154,35.1211735,126.9318235,2023-04-20
동구-133-1,,지산동 691-111,35.1486536,126.9386205,2023-04-20
동구-133-2,,지산동 691-111,35.1486536,126.9386205,2023-04-20
동구-133-3,,지산동 691-111,35.1486536,126.9386205,2023-04-20
동구-133-4,,지산동 691-111,35.1486536,126.9386205,2023-04-20
동구-134-1,,산수동 724,35.1564081,126.9239883,2023-04-20
동구-134-2,,산수동 724,35.1564081,126.9239883,2023-04-20
동구-134-3,,산수동 724,35.1564081,126.9239883,2023-04-20
동구-134-4,,산수동 724,35.1564081,126.9239883,2023-04-20
동구-134-5,,산수동 724,35.1564081,126.9239883,2023-04-20
동구-134-6,,산수동 724,35.1564081,126.9239883,2023-04-20
동구-135-1,학소로86번길 7-1,소태동 557-3,35.1277151,126.9343892,2023-04-20
동구-135-2,학소로86번길 7-1,소태동 557-3,35.1277151,126.9343892,2023-04-20
동구-135-3,학소로86번길 7-1,소태동 557-3,35.1277151,126.9343892,2023-04-20
동구-135-4,학소로86번길 7-1,소태동 557-3,35.1277151,126.9343892,2023-04-20
동구-135-5,학소로86번길 7-1,소태동 557-3,35.1277151,126.9343892,2023-04-20
동구-135-6,학소로86번길 7-1,소태동 557-3,35.1277151,126.9343892,2023-04-20
동구-135-7,학소로86번길 7-1,소태동 557-3,35.1277151,126.9343892,2023-04-20
동구-135-8,학소로86번길 7-1,소태동 557-3,35.1277151,126.9343892,2023-04-20
동구-135-9,학소로86번길 7-1,소태동 557-3,35.1277151,126.9343892,2023-04-20
동구-135-10,학소로86번길 7-1,소태동 557-3,35.1277151,126.9343892,2023-04-20
동구-135-11,학소로86번길 7-1,소태동 557-3,35.1277151,126.9343892,2023-04-20
동구-136-1,,동명동 200-166,35.1511887,126.923519,2023-04-20
동구-136-2,,동명동 200-166,35.1511887,126.923519,2023-04-20
동구-136-3,,동명동 200-166,35.1511887,126.923519,2023-04-20
동구-136-4,,동명동 200-166,35.1511887,126.923519,2023-04-20
동구-136-5,,동명동 200-166,35.1511887,126.923519,2023-04-20
동구-136-6,,동명동 200-166,35.1511887,126.923519,2023-04-20
동구-136-7,,동명동 200-166,35.1511887,126.923519,2023-04-20
동구-136-8,,동명동 200-166,35.1511887,126.923519,2023-04-20
동구-136-9,,동명동 200-166,35.1511887,126.923519,2023-04-20
동구-137-1,,용산동 147-7,35.118335,126.9308998,2023-04-20
동구-137-2,,용산동 147-7,35.118335,126.9308998,2023-04-20
동구-137-3,,용산동 147-7,35.118335,126.9308998,2023-04-20
동구-137-4,,용산동 147-7,35.118335,126.9308998,2023-04-20
동구-137-5,,용산동 147-7,35.118335,126.9308998,2023-04-20
동구-137-6,,용산동 147-7,35.118335,126.9308998,2023-04-20
동구-137-7,,용산동 147-7,35.118335,126.9308998,2023-04-20
동구-137-8,,용산동 147-7,35.118335,126.9308998,2023-04-20
동구-137-9,,용산동 147-7,35.118335,126.9308998,2023-04-20
동구-137-10,,용산동 147-7,35.118335,126.9308998,2023-04-20
동구-137-11,,용산동 147-7,35.118335,126.9308998,2023-04-20
동구-138-1,밤실로20번길 7,지산동 258-7,35.1494298,126.9376995,2023-04-20
동구-138-2,밤실로20번길 7,지산동 258-7,35.1494298,126.9376995,2023-04-20
동구-138-3,밤실로20번길 7,지산동 258-7,35.1494298,126.9376995,2023-04-20
동구-138-4,밤실로20번길 7,지산동 258-7,35.1494298,126.9376995,2023-04-20
동구-138-5,밤실로20번길 7,지산동 258-7,35.1494298,126.9376995,2023-04-20
동구-138-6,밤실로20번길 7,지산동 258-7,35.1494298,126.9376995,2023-04-20
동구-138-7,밤실로20번길 7,지산동 258-7,35.1494298,126.9376995,2023-04-20
동구-138-8,밤실로20번길 7,지산동 258-7,35.1494298,126.9376995,2023-04-20
동구-138-9,밤실로20번길 7,지산동 258-7,35.1494298,126.9376995,2023-04-20
동구-139-1,의재로33번길 6-1,학동 719-4,35.1332863,126.9315997,2023-04-20
동구-139-2,의재로33번길 6-1,학동 719-4,35.1332863,126.9315997,2023-04-20
동구-139-3,의재로33번길 6-1,학동 719-4,35.1332863,126.9315997,2023-04-20
동구-139-4,의재로33번길 6-1,학동 719-4,35.1332863,126.9315997,2023-04-20
동구-139-5,의재로33번길 6-1,학동 719-4,35.1332863,126.9315997,2023-04-20
동구-139-6,의재로33번길 6-1,학동 719-4,35.1332863,126.9315997,2023-04-20
동구-140-1,중앙로 162-1,황금동 5-7,35.1484472,126.9135679,2023-04-20
동구-140-2,중앙로 162-1,황금동 5-7,35.1484472,126.9135679,2023-04-20
동구-140-3,중앙로 162-1,황금동 5-7,35.1484472,126.9135679,2023-04-20
동구-140-4,중앙로 162-1,황금동 5-7,35.1484472,126.9135679,2023-04-20
동구-140-5,중앙로 162-1,황금동 5-7,35.1484472,126.9135679,2023-04-20
동구-140-6,중앙로 162-1,황금동 5-7,35.1484472,126.9135679,2023-04-20
동구-140-7,중앙로 162-1,황금동 5-7,35.1484472,126.9135679,2023-04-20
동구-140-8,중앙로 162-1,황금동 5-7,35.1484472,126.9135679,2023-04-20
동구-140-9,중앙로 162-1,황금동 5-7,35.1484472,126.9135679,2023-04-20
동구-140-10,중앙로 162-1,황금동 5-7,35.1484472,126.9135679,2023-04-20
동구-140-11,중앙로 162-1,황금동 5-7,35.1484472,126.9135679,2023-04-20
동구-140-12,중앙로 162-1,황금동 5-7,35.1484472,126.9135679,2023-04-20
동구-140-13,중앙로 162-1,황금동 5-7,35.1484472,126.9135679,2023-04-20
동구-140-14,중앙로 162-1,황금동 5-7,35.1484472,126.9135679,2023-04-20
동구-141-1,,계림동 54,35.1584821,126.9243145,2023-04-20
동구-141-2,,계림동 54,35.1584821,126.9243145,2023-04-20
동구-141-3,,계림동 54,35.1584821,126.9243145,2023-04-20
동구-141-4,,계림동 54,35.1584821,126.9243145,2023-04-20
동구-142-1,학소로42번길 3,소태동 635-6,35.1237095,126.9352464,2023-04-20
동구-142-2,학소로42번길 3,소태동 635-6,35.1237095,126.9352464,2023-04-20
동구-142-3,학소로42번길 3,소태동 635-6,35.1237095,126.9352464,2023-04-20
동구-142-4,학소로42번길 3,소태동 635-6,35.1237095,126.9352464,2023-04-20
동구-143-1,선교로 44,선교동 410-11,35.0905219,126.9518291,2023-04-20
동구-143-2,선교로 44,선교동 410-11,35.0905219,126.9518291,2023-04-20
동구-143-3,선교로 44,선교동 410-11,35.0905219,126.9518291,2023-04-20
동구-143-4,선교로 44,선교동 410-11,35.0905219,126.9518291,2023-04-20
동구-143-5,선교로 44,선교동 410-11,35.0905219,126.9518291,2023-04-20
동구-143-6,선교로 44,선교동 410-11,35.0905219,126.9518291,2023-04-20
동구-143-7,선교로 44,선교동 410-11,35.0905219,126.9518291,2023-04-20
동구-143-8,선교로 44,선교동 410-11,35.0905219,126.9518291,2023-04-20
동구-143-9,선교로 44,선교동 410-11,35.0905219,126.9518291,2023-04-20
동구-143-10,선교로 44,선교동 410-11,35.0905219,126.9518291,2023-04-20
동구-143-11,선교로 44,선교동 410-11,35.0905219,126.9518291,2023-04-20
동구-143-12,선교로 44,선교동 410-11,35.0905219,126.9518291,2023-04-20
동구-143-13,선교로 44,선교동 410-11,35.0905219,126.9518291,2023-04-20
동구-143-14,선교로 44,선교동 410-11,35.0905219,126.9518291,2023-04-20
동구-143-15,선교로 44,선교동 410-11,35.0905219,126.9518291,2023-04-20
동구-143-16,선교로 44,선교동 410-11,35.0905219,126.9518291,2023-04-20
동구-143-17,선교로 44,선교동 410-11,35.0905219,126.9518291,2023-04-20
동구-143-18,선교로 44,선교동 410-11,35.0905219,126.9518291,2023-04-20
동구-143-19,선교로 44,선교동 410-11,35.0905219,126.9518291,2023-04-20
동구-144-1,,선교동 410,35.0908468,126.9527355,2023-04-20
동구-144-2,,선교동 410,35.0908468,126.9527355,2023-04-20
동구-144-3,,선교동 410,35.0908468,126.9527355,2023-04-20
동구-144-4,,선교동 410,35.0908468,126.9527355,2023-04-20
동구-144-5,,선교동 410,35.0908468,126.9527355,2023-04-20
동구-144-6,,선교동 410,35.0908468,126.9527355,2023-04-20
동구-144-7,,선교동 410,35.0908468,126.9527355,2023-04-20
동구-144-8,,선교동 410,35.0908468,126.9527355,2023-04-20
동구-144-9,,선교동 410,35.0908468,126.9527355,2023-04-20
동구-144-10,,선교동 410,35.0908468,126.9527355,2023-04-20
동구-144-11,,선교동 410,35.0908468,126.9527355,2023-04-20
동구-144-12,,선교동 410,35.0908468,126.9527355,2023-04-20
동구-144-13,,선교동 410,35.0908468,126.9527355,2023-04-20
동구-144-14,,선교동 410,35.0908468,126.9527355,2023-04-20
동구-144-15,,선교동 410,35.0908468,126.9527355,2023-04-20
동구-144-16,,선교동 410,35.0908468,126.9527355,2023-04-20
동구-144-17,,선교동 410,35.0908468,126.9527355,2023-04-20
동구-144-18,,선교동 410,35.0908468,126.9527355,2023-04-20
동구-147-1,운림길 85,운림동 650-1,35.1324914,126.9427252,2023-04-20
동구-147-2,운림길 85,운림동 650-1,35.1324914,126.9427252,2023-04-20
동구-147-3,운림길 85,운림동 650-1,35.1324914,126.9427252,2023-04-20
동구-147-4,운림길 85,운림동 650-1,35.1324914,126.9427252,2023-04-20
동구-148-1,,수기동 138,35.1497183,126.9096796,2023-04-20
동구-148-2,,수기동 138,35.1497183,126.9096796,2023-04-20
동구-148-3,,수기동 138,35.1497183,126.9096796,2023-04-20
동구-148-4,,수기동 138,35.1497183,126.9096796,2023-04-20
동구-148-5,,수기동 138,35.1497183,126.9096796,2023-04-20
동구-148-6,,수기동 138,35.1497183,126.9096796,2023-04-20
동구-148-7,,수기동 138,35.1497183,126.9096796,2023-04-20
동구-148-8,,수기동 138,35.1497183,126.9096796,2023-04-20
동구-148-9,,수기동 138,35.1497183,126.9096796,2023-04-20
동구-148-10,,수기동 138,35.1497183,126.9096796,2023-04-20
동구-148-11,,수기동 138,35.1497183,126.9096796,2023-04-20
동구-148-12,,수기동 138,35.1497183,126.9096796,2023-04-20
동구-148-13,,수기동 138,35.1497183,126.9096796,2023-04-20
동구-148-14,,수기동 138,35.1497183,126.9096796,2023-04-20
동구-148-15,,수기동 138,35.1497183,126.9096796,2023-04-20
동구-148-16,,수기동 138,35.1497183,126.9096796,2023-04-20
동구-148-17,,수기동 138,35.1497183,126.9096796,2023-04-20
동구-148-18,,수기동 138,35.1497183,126.9096796,2023-04-20
동구-148-19,,수기동 138,35.1497183,126.9096796,2023-04-20
동구-148-20,,수기동 138,35.1497183,126.9096796,2023-04-20
동구-148-21,,수기동 138,35.1497183,126.9096796,2023-04-20
동구-148-22,,수기동 138,35.1497183,126.9096796,2023-04-20
동구-149-1,의재로51번길 6,학동 722-9,35.1329154,126.9335028,2023-04-20
동구-149-2,의재로51번길 6,학동 722-9,35.1329154,126.9335028,2023-04-20
동구-149-3,의재로51번길 6,학동 722-9,35.1329154,126.9335028,2023-04-20
동구-149-4,의재로51번길 6,학동 722-9,35.1329154,126.9335028,2023-04-20
동구-149-5,의재로51번길 6,학동 722-9,35.1329154,126.9335028,2023-04-20
동구-150-1,,학동 998,35.1413194,126.9177998,2023-04-20
동구-150-2,,학동 998,35.1413194,126.9177998,2023-04-20
동구-150-3,,학동 998,35.1413194,126.9177998,2023-04-20
동구-150-4,,학동 998,35.1413194,126.9177998,2023-04-20
동구-150-5,,학동 998,35.1413194,126.9177998,2023-04-20
동구-150-6,,학동 998,35.1413194,126.9177998,2023-04-20
동구-150-7,,학동 998,35.1413194,126.9177998,2023-04-20
동구-150-8,,학동 998,35.1413194,126.9177998,2023-04-20
동구-150-9,,학동 998,35.1413194,126.9177998,2023-04-20
동구-150-10,,학동 998,35.1413194,126.9177998,2023-04-20
동구-150-11,,학동 998,35.1413194,126.9177998,2023-04-20
동구-150-12,,학동 998,35.1413194,126.9177998,2023-04-20
동구-150-13,,학동 998,35.1413194,126.9177998,2023-04-20
동구-150-14,,학동 998,35.1413194,126.9177998,2023-04-20
동구-150-15,,학동 998,35.1413194,126.9177998,2023-04-20
동구-150-16,,학동 998,35.1413194,126.9177998,2023-04-20
동구-150-17,,학동 998,35.1413194,126.9177998,2023-04-20
동구-150-18,,학동 998,35.1413194,126.9177998,2023-04-20
동구-150-19,,학동 998,35.1413194,126.9177998,2023-04-20
동구-150-20,,학동 998,35.1413194,126.9177998,2023-04-20
동구-150-21,,학동 998,35.1413194,126.9177998,2023-04-20
동구-150-22,,학동 998,35.1413194,126.9177998,2023-04-20
동구-150-23,,학동 998,35.1413194,126.9177998,2023-04-20
동구-150-24,,학동 998,35.1413194,126.9177998,2023-04-20
동구-150-25,,학동 998,35.1413194,126.9177998,2023-04-20
동구-150-26,,학동 998,35.1413194,126.9177998,2023-04-20
동구-150-27,,학동 998,35.1413194,126.9177998,2023-04-20
동구-150-28,,학동 998,35.1413194,126.9177998,2023-04-20
동구-150-29,,학동 998,35.1413194,126.9177998,2023-04-20
동구-150-30,,학동 998,35.1413194,126.9177998,2023-04-20
동구-150-31,,학동 998,35.1413194,126.9177998,2023-04-20
동구-150-32,,학동 998,35.1413194,126.9177998,2023-04-20
동구-150-33,,학동 998,35.1413194,126.9177998,2023-04-20
동구-150-34,,학동 998,35.1413194,126.9177998,2023-04-20
동구-150-35,,학동 998,35.1413194,126.9177998,2023-04-20
동구-150-36,,학동 998,35.1413194,126.9177998,2023-04-20
동구-150-37,,학동 998,35.1413194,126.9177998,2023-04-20
동구-150-38,,학동 998,35.1413194,126.9177998,2023-04-20
동구-150-39,,학동 998,35.1413194,126.9177998,2023-04-20
동구-150-40,,학동 998,35.1413194,126.9177998,2023-04-20
동구-150-41,,학동 998,35.1413194,126.9177998,2023-04-20
동구-151-1,,운림동 693,35.1310084,126.9440658,2023-04-20
동구-151-2,,운림동 693,35.1310084,126.9440658,2023-04-20
동구-151-3,,운림동 693,35.1310084,126.9440658,2023-04-20
동구-151-4,,운림동 693,35.1310084,126.9440658,2023-04-20
동구-151-5,,운림동 693,35.1310084,126.9440658,2023-04-20
동구-151-6,,운림동 693,35.1310084,126.9440658,2023-04-20
동구-151-7,,운림동 693,35.1310084,126.9440658,2023-04-20
동구-151-8,,운림동 693,35.1310084,126.9440658,2023-04-20
동구-151-9,,운림동 693,35.1310084,126.9440658,2023-04-20
동구-151-10,,운림동 693,35.1310084,126.9440658,2023-04-20
동구-151-11,,운림동 693,35.1310084,126.9440658,2023-04-20
동구-151-12,,운림동 693,35.1310084,126.9440658,2023-04-20
동구-151-13,,운림동 693,35.1310084,126.9440658,2023-04-20
동구-151-14,,운림동 693,35.1310084,126.9440658,2023-04-20
동구-151-15,,운림동 693,35.1310084,126.9440658,2023-04-20
동구-151-16,,운림동 693,35.1310084,126.9440658,2023-04-20
동구-151-17,,운림동 693,35.1310084,126.9440658,2023-04-20
동구-151-18,,운림동 693,35.1310084,126.9440658,2023-04-20
동구-151-19,,운림동 693,35.1310084,126.9440658,2023-04-20
동구-151-20,,운림동 693,35.1310084,126.9440658,2023-04-20
동구-151-21,,운림동 693,35.1310084,126.9440658,2023-04-20
동구-151-22,,운림동 693,35.1310084,126.9440658,2023-04-20
동구-151-23,,운림동 693,35.1310084,126.9440658,2023-04-20
동구-151-24,,운림동 693,35.1310084,126.9440658,2023-04-20
동구-151-25,,운림동 693,35.1310084,126.9440658,2023-04-20
동구-151-26,,운림동 693,35.1310084,126.9440658,2023-04-20
동구-151-27,,운림동 693,35.1310084,126.9440658,2023-04-20
동구-152-1,계림30번길 15,계림동 1815,35.1583249,126.924239,2023-04-20
동구-152-2,계림30번길 15,계림동 1815,35.1583249,126.924239,2023-04-20
동구-152-3,계림30번길 15,계림동 1815,35.1583249,126.924239,2023-04-20
동구-152-4,계림30번길 15,계림동 1815,35.1583249,126.924239,2023-04-20
동구-153-1,화산로 320,용산동 144-2,35.1175668,126.9304605,2023-04-20
동구-153-2,화산로 320,용산동 144-2,35.1175668,126.9304605,2023-04-20
동구-153-3,화산로 320,용산동 144-2,35.1175668,126.9304605,2023-04-20
동구-153-4,화산로 320,용산동 144-2,35.1175668,126.9304605,2023-04-20
동구-154-1,칠전길 70,월남동 467,35.1049298,126.9272924,2023-04-20
동구-154-2,칠전길 70,월남동 467,35.1049298,126.9272924,2023-04-20
동구-154-3,칠전길 70,월남동 467,35.1049298,126.9272924,2023-04-20
동구-154-4,칠전길 70,월남동 467,35.1049298,126.9272924,2023-04-20
동구-154-5,칠전길 70,월남동 467,35.1049298,126.9272924,2023-04-20
동구-154-6,칠전길 70,월남동 467,35.1049298,126.9272924,2023-04-20
동구-154-7,칠전길 70,월남동 467,35.1049298,126.9272924,2023-04-20
동구-154-8,칠전길 70,월남동 467,35.1049298,126.9272924,2023-04-20
동구-154-9,칠전길 70,월남동 467,35.1049298,126.9272924,2023-04-20
동구-154-10,칠전길 70,월남동 467,35.1049298,126.9272924,2023-04-20
동구-154-11,칠전길 70,월남동 467,35.1049298,126.9272924,2023-04-20
동구-154-12,칠전길 70,월남동 467,35.1049298,126.9272924,2023-04-20
동구-154-13,칠전길 70,월남동 467,35.1049298,126.9272924,2023-04-20
동구-155-1,중앙로 347,계림동 553-7,35.1627971,126.9198811,2023-04-20
동구-155-2,중앙로 347,계림동 553-7,35.1627971,126.9198811,2023-04-20
동구-155-3,중앙로 347,계림동 553-7,35.1627971,126.9198811,2023-04-20
동구-155-4,중앙로 347,계림동 553-7,35.1627971,126.9198811,2023-04-20
동구-155-5,중앙로 347,계림동 553-7,35.1627971,126.9198811,2023-04-20
동구-155-6,중앙로 347,계림동 553-7,35.1627971,126.9198811,2023-04-20
동구-155-7,중앙로 347,계림동 553-7,35.1627971,126.9198811,2023-04-20
동구-155-8,중앙로 347,계림동 553-7,35.1627971,126.9198811,2023-04-20
동구-155-9,중앙로 347,계림동 553-7,35.1627971,126.9198811,2023-04-20
동구-155-10,중앙로 347,계림동 553-7,35.1627971,126.9198811,2023-04-20
동구-155-11,중앙로 347,계림동 553-7,35.1627971,126.9198811,2023-04-20
동구-155-12,중앙로 347,계림동 553-7,35.1627971,126.9198811,2023-04-20
동구-156-1,금남로 196,금남로4가 83-1,35.150796,126.9142743,2023-04-20
동구-156-2,금남로 196,금남로4가 83-1,35.150796,126.9142743,2023-04-20
동구-156-3,금남로 196,금남로4가 83-1,35.150796,126.9142743,2023-04-20
동구-156-4,금남로 196,금남로4가 83-1,35.150796,126.9142743,2023-04-20
동구-156-5,금남로 196,금남로4가 83-1,35.150796,126.9142743,2023-04-20
동구-156-6,금남로 196,금남로4가 83-1,35.150796,126.9142743,2023-04-20
동구-156-7,금남로 196,금남로4가 83-1,35.150796,126.9142743,2023-04-20
동구-156-8,금남로 196,금남로4가 83-1,35.150796,126.9142743,2023-04-20
동구-156-9,금남로 196,금남로4가 83-1,35.150796,126.9142743,2023-04-20
동구-156-10,금남로 196,금남로4가 83-1,35.150796,126.9142743,2023-04-20
동구-156-11,금남로 196,금남로4가 83-1,35.150796,126.9142743,2023-04-20
동구-156-12,금남로 196,금남로4가 83-1,35.150796,126.9142743,2023-04-20
동구-157-1,금남로 207,금남로4거 24-1,35.1504673,126.9153962,2023-04-20
동구-157-2,금남로 207,금남로4거 24-1,35.1504673,126.9153962,2023-04-20
동구-157-3,금남로 207,금남로4거 24-1,35.1504673,126.9153962,2023-04-20
동구-157-4,금남로 207,금남로4거 24-1,35.1504673,126.9153962,2023-04-20
동구-157-5,금남로 207,금남로4거 24-1,35.1504673,126.9153962,2023-04-20
동구-157-6,금남로 207,금남로4거 24-1,35.1504673,126.9153962,2023-04-20
동구-157-7,금남로 207,금남로4거 24-1,35.1504673,126.9153962,2023-04-20
동구-157-8,금남로 207,금남로4거 24-1,35.1504673,126.9153962,2023-04-20
동구-157-9,금남로 207,금남로4거 24-1,35.1504673,126.9153962,2023-04-20
동구-157-10,금남로 207,금남로4거 24-1,35.1504673,126.9153962,2023-04-20
동구-157-11,금남로 207,금남로4거 24-1,35.1504673,126.9153962,2023-04-20
동구-157-12,금남로 207,금남로4거 24-1,35.1504673,126.9153962,2023-04-20
동구-158-1,금남로 166,금남로5가 62-2,35.1525965,126.9115815,2023-04-20
동구-158-2,금남로 166,금남로5가 62-2,35.1525965,126.9115815,2023-04-20
동구-158-3,금남로 166,금남로5가 62-2,35.1525965,126.9115815,2023-04-20
동구-158-4,금남로 166,금남로5가 62-2,35.1525965,126.9115815,2023-04-20
동구-158-5,금남로 166,금남로5가 62-2,35.1525965,126.9115815,2023-04-20
동구-158-6,금남로 166,금남로5가 62-2,35.1525965,126.9115815,2023-04-20
동구-158-7,금남로 166,금남로5가 62-2,35.1525965,126.9115815,2023-04-20
동구-158-8,금남로 166,금남로5가 62-2,35.1525965,126.9115815,2023-04-20
동구-158-9,금남로 166,금남로5가 62-2,35.1525965,126.9115815,2023-04-20
동구-158-10,금남로 166,금남로5가 62-2,35.1525965,126.9115815,2023-04-20
동구-158-11,금남로 166,금남로5가 62-2,35.1525965,126.9115815,2023-04-20
동구-158-12,금남로 166,금남로5가 62-2,35.1525965,126.9115815,2023-04-20
동구-159-1,금남로 163-2,금남로5가 66-1,35.152904,126.9116982,2023-04-20
동구-159-2,금남로 163-2,금남로5가 66-1,35.152904,126.9116982,2023-04-20
동구-159-3,금남로 163-2,금남로5가 66-1,35.152904,126.9116982,2023-04-20
동구-159-4,금남로 163-2,금남로5가 66-1,35.152904,126.9116982,2023-04-20
동구-159-5,금남로 163-2,금남로5가 66-1,35.152904,126.9116982,2023-04-20
동구-159-6,금남로 163-2,금남로5가 66-1,35.152904,126.9116982,2023-04-20
동구-159-7,금남로 163-2,금남로5가 66-1,35.152904,126.9116982,2023-04-20
동구-159-8,금남로 163-2,금남로5가 66-1,35.152904,126.9116982,2023-04-20
동구-159-9,금남로 163-2,금남로5가 66-1,35.152904,126.9116982,2023-04-20
동구-159-10,금남로 163-2,금남로5가 66-1,35.152904,126.9116982,2023-04-20
동구-159-11,금남로 163-2,금남로5가 66-1,35.152904,126.9116982,2023-04-20
동구-159-12,금남로 163-2,금남로5가 66-1,35.152904,126.9116982,2023-04-20
동구-160-1,,충장로5가 49,35.1505449,126.9129863,2023-04-20
동구-160-2,,충장로5가 49,35.1505449,126.9129863,2023-04-20
동구-160-3,,충장로5가 49,35.1505449,126.9129863,2023-04-20
동구-160-4,,충장로5가 49,35.1505449,126.9129863,2023-04-20
동구-160-5,,충장로5가 49,35.1505449,126.9129863,2023-04-20
동구-160-6,,충장로5가 49,35.1505449,126.9129863,2023-04-20
동구-160-7,,충장로5가 49,35.1505449,126.9129863,2023-04-20
동구-160-8,,충장로5가 49,35.1505449,126.9129863,2023-04-20
동구-160-9,,충장로5가 49,35.1505449,126.9129863,2023-04-20
동구-160-10,,충장로5가 49,35.1505449,126.9129863,2023-04-20
동구-160-11,,충장로5가 49,35.1505449,126.9129863,2023-04-20
동구-160-12,,충장로5가 49,35.1505449,126.9129863,2023-04-20
동구-160-13,,충장로5가 49,35.1505449,126.9129863,2023-04-20
동구-160-14,,충장로5가 49,35.1505449,126.9129863,2023-04-20
동구-160-15,,충장로5가 49,35.1505449,126.9129863,2023-04-20
동구-160-16,,충장로5가 49,35.1505449,126.9129863,2023-04-20
동구-160-17,,충장로5가 49,35.1505449,126.9129863,2023-04-20
동구-160-18,,충장로5가 49,35.1505449,126.9129863,2023-04-20
동구-160-19,,충장로5가 49,35.1505449,126.9129863,2023-04-20
동구-160-20,,충장로5가 49,35.1505449,126.9129863,2023-04-20
동구-160-21,,충장로5가 49,35.1505449,126.9129863,2023-04-20
동구-160-22,,충장로5가 49,35.1505449,126.9129863,2023-04-20
동구-160-23,,충장로5가 49,35.1505449,126.9129863,2023-04-20
동구-160-24,,충장로5가 49,35.1505449,126.9129863,2023-04-20
동구-161-1,충장로 13-1,충장로5가 11-3,35.1523534,126.9105341,2023-04-20
동구-161-2,충장로 13-1,충장로5가 11-3,35.1523534,126.9105341,2023-04-20
동구-161-3,충장로 13-1,충장로5가 11-3,35.1523534,126.9105341,2023-04-20
동구-161-4,충장로 13-1,충장로5가 11-3,35.1523534,126.9105341,2023-04-20
동구-161-5,충장로 13-1,충장로5가 11-3,35.1523534,126.9105341,2023-04-20
동구-161-6,충장로 13-1,충장로5가 11-3,35.1523534,126.9105341,2023-04-20
동구-161-7,충장로 13-1,충장로5가 11-3,35.1523534,126.9105341,2023-04-20
동구-161-8,충장로 13-1,충장로5가 11-3,35.1523534,126.9105341,2023-04-20
동구-161-9,충장로 13-1,충장로5가 11-3,35.1523534,126.9105341,2023-04-20
동구-161-10,충장로 13-1,충장로5가 11-3,35.1523534,126.9105341,2023-04-20
동구-161-11,충장로 13-1,충장로5가 11-3,35.1523534,126.9105341,2023-04-20
동구-161-12,충장로 13-1,충장로5가 11-3,35.1523534,126.9105341,2023-04-20
동구-161-13,충장로 13-1,충장로5가 11-3,35.1523534,126.9105341,2023-04-20
동구-161-14,충장로 13-1,충장로5가 11-3,35.1523534,126.9105341,2023-04-20
동구-161-15,충장로 13-1,충장로5가 11-3,35.1523534,126.9105341,2023-04-20
동구-161-16,충장로 13-1,충장로5가 11-3,35.1523534,126.9105341,2023-04-20
동구-161-17,충장로 13-1,충장로5가 11-3,35.1523534,126.9105341,2023-04-20
동구-161-18,충장로 13-1,충장로5가 11-3,35.1523534,126.9105341,2023-04-20
동구-161-19,충장로 13-1,충장로5가 11-3,35.1523534,126.9105341,2023-04-20
동구-161-20,충장로 13-1,충장로5가 11-3,35.1523534,126.9105341,2023-04-20
동구-161-21,충장로 13-1,충장로5가 11-3,35.1523534,126.9105341,2023-04-20
동구-161-22,충장로 13-1,충장로5가 11-3,35.1523534,126.9105341,2023-04-20
동구-161-23,충장로 13-1,충장로5가 11-3,35.1523534,126.9105341,2023-04-20
동구-161-24,충장로 13-1,충장로5가 11-3,35.1523534,126.9105341,2023-04-20
동구-162-1,,학동 942-9,35.1382969,126.9212744,2023-04-20
동구-162-2,,학동 942-9,35.1382969,126.9212744,2023-04-20
동구-162-3,,학동 942-9,35.1382969,126.9212744,2023-04-20
동구-162-4,,학동 942-9,35.1382969,126.9212744,2023-04-20
동구-162-5,,학동 942-9,35.1382969,126.9212744,2023-04-20
동구-162-6,,학동 942-9,35.1382969,126.9212744,2023-04-20
동구-162-7,,학동 942-9,35.1382969,126.9212744,2023-04-20
동구-162-8,,학동 942-9,35.1382969,126.9212744,2023-04-20
동구-162-9,,학동 942-9,35.1382969,126.9212744,2023-04-20
동구-162-10,,학동 942-9,35.1382969,126.9212744,2023-04-20
동구-162-11,,학동 942-9,35.1382969,126.9212744,2023-04-20
동구-162-12,,학동 942-9,35.1382969,126.9212744,2023-04-20
동구-162-13,,학동 942-9,35.1382969,126.9212744,2023-04-20
동구-162-14,,학동 942-9,35.1382969,126.9212744,2023-04-20
동구-162-15,,학동 942-9,35.1382969,126.9212744,2023-04-20
동구-162-16,,학동 942-9,35.1382969,126.9212744,2023-04-20
동구-162-17,,학동 942-9,35.1382969,126.9212744,2023-04-20
동구-162-18,,학동 942-9,35.1382969,126.9212744,2023-04-20
